CantidadDeBeneficiarios,CantidadBeneficioConsolidado,CantidadUltimobeneficio,CodigoDepartamentoAtencion,CodigoMunicipioAtencion,CondicionSexual,Discapacidad,EstadoBeneficiario,EstadoCivil,Etnia,FechaInscripcionBeneficiario,FechaUltimoBeneficioAsignado,Genero,NivelEscolaridad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Pais,RangoEdad,TipoAsignacionBeneficio,TipoBeneficio,TipoDocumento,TipoPoblacion,ValorBeneficioConsolidadoAsignado,ValorUltimoBeneficioAsignado
1,1,1,17,17174,M-MUJER,NO,ACTIVO,SO,ND,2018-08-01,2018-01-01,Mujer,SIN ESPECIFICAR,CALDAS,CHINCHINA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
12,1,1,19,19318,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2018-09-01,2018-01-01,Mujer,ND,CAUCA,GUAPI,ND,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,41,41551,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,ND,HUILA,PITALITO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,52,52693,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (o  o),NARIÑO,SAN PABLO,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,52,52693,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (o  o),NARIÑO,SAN PABLO,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,TECNOLÓGICO,CÓRDOBA,MONTELÍBANO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,23,23466,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,TECNOLÓGICO,CÓRDOBA,MONTELÍBANO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,27,27787,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (6o - 9o),CHOCO,TADÓ,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,05,05495,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Media (10o - 13o),ANTIOQUIA,NECHÍ,Colombia,30-49,CAPITALIZACIÓN,INCENTIVO EN ESPECIE Y FORMACION,CC,DESPLAZADOS,1.500.001 - 3.000.000,2.600.001 o más
1,1,1,05,05495,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Media (10o - 13o),ANTIOQUIA,NECHÍ,Colombia,30-49,CAPITALIZACIÓN,INCENTIVO EN ESPECIE Y FORMACION,CC,DESPLAZADOS,1.500.001 - 3.000.000,2.600.001 o más
1,1,1,05,05495,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Media (10o - 13o),ANTIOQUIA,NECHÍ,Colombia,30-49,CAPITALIZACIÓN,INCENTIVO EN ESPECIE Y FORMACION,CC,DESPLAZADOS,1.500.001 - 3.000.000,2.600.001 o más
1,1,1,05,05495,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Media (10o - 13o),ANTIOQUIA,NECHÍ,Colombia,30-49,CAPITALIZACIÓN,INCENTIVO EN ESPECIE Y FORMACION,CC,DESPLAZADOS,1.500.001 - 3.000.000,2.600.001 o más
1,1,1,05,05495,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Media (10o - 13o),ANTIOQUIA,NECHÍ,Colombia,30-49,CAPITALIZACIÓN,INCENTIVO EN ESPECIE Y FORMACION,CC,DESPLAZADOS,1.500.001 - 3.000.000,2.600.001 o más
1,8,8,76,76828,Heterosexual,SI,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),VALLE DEL CAUCA,TRUJILLO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,23,23686,Heterosexual,NO,ATENDIDO,Unión libre,ROM O GITANO,2022-01-01,2022-01-01,Hombre,Ninguno,CÓRDOBA,SAN PELAYO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,3.000.001 o más,2.600.001 o más
1,1,1,23,23686,Heterosexual,NO,ATENDIDO,Unión libre,ROM O GITANO,2022-01-01,2022-01-01,Hombre,Ninguno,CÓRDOBA,SAN PELAYO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,3.000.001 o más,2.600.001 o más
1,13,13,08,08520,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Media (o  o),ATLANTICO,PALMAR DE VARELA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76109,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,BUENAVENTURA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,47,47245,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO - NEGRO,2019-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),MAGDALENA,EL BANCO,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,63,63001,ND,NO,ACTIVO,Sin Información,ND,2017-02-01,2017-01-01,Mujer,ND,QUINDIO,ARMENIA,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,1.300.001 - 2.600.000
1,4,4,85,85001,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2018-01-01,Hombre,Básica Secundaria (o  o),CASANARE,YOPAL,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,41,41396,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),HUILA,LA PLATA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,19,19001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),CAUCA,POPAYÁN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,52,52320,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),NARIÑO,GUAITARILLA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,52,52320,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),NARIÑO,GUAITARILLA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,76,76828,ND,NO,ACTIVO,UL,ND,2018-11-01,2018-01-01,Mujer,ND,VALLE,TRUJILLO,COLOMBIA,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,5,5,52,52019,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),NARIÑO,ALBÁN,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,88,88001,ND,NO,NO ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,SAN ANDRES,SAN ANDRES,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,2,2,52,52399,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Hombre,Básica Secundaria (o  o),NARIÑO,LA UNIÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,0 - 1.300.000
4,4,4,54,54001,Heterosexual,NO,ATENDIDO,NO REPORTA,ND,2021-01-01,2020-01-01,Mujer,Básica primaria (o.  o.),NORTE DE SANTANDER,CÚCUTA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,3.000.001 o más,1.300.001 - 2.600.000
2,9,9,76,76041,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),VALLE DEL CAUCA,ANSERMANUEVO,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,3.000.001 o más,0 - 1.300.000
6,1,1,08,08758,ND,NO,NO ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,ATLANTICO,SOLEDAD,ND,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,47,47555,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2019-01-01,2020-01-01,Mujer,Ninguno,MAGDALENA,PLATO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,47,47555,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2019-01-01,2020-01-01,Mujer,Ninguno,MAGDALENA,PLATO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,13,13244,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Hombre,Básica primaria (1o. - 5o.),BOLIVAR,EL CARMEN DE BOLÍVAR,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,13,13244,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Hombre,Básica primaria (1o. - 5o.),BOLIVAR,EL CARMEN DE BOLÍVAR,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,44,44874,ND,NO,ACTIVO,Sin Información,INDIGENA,2017-11-01,2017-01-01,Mujer,ND,LA GUAJIRA,VILLANUEVA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,5,5,76,76001,Heterosexual,NO,ATENDIDO,Casado(a),AFROCOLOMBIANO – NEGRO,2018-01-01,2019-01-01,Mujer,Media (10o - 13o),VALLE DEL CAUCA,CALI,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,0 - 1.300.000
1,3,3,76,76122,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,CAICEDONIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,54,54001,Heterosexual,NO,ATENDIDO,Casado(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),NORTE DE SANTANDER,CÚCUTA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,54,54001,Heterosexual,NO,ATENDIDO,Casado(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),NORTE DE SANTANDER,CÚCUTA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,54,54001,Heterosexual,NO,ATENDIDO,Casado(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),NORTE DE SANTANDER,CÚCUTA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,54,54001,Heterosexual,NO,ATENDIDO,Casado(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),NORTE DE SANTANDER,CÚCUTA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,52,52240,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (1o. - 5o.),NARIÑO,CHACHAGÜÍ,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,2,2,44,44378,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),LA GUAJIRA,HATONUEVO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,5,5,63,63130,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (1o. - 5o.),QUINDIO,CALARCA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,0 - 1.300.000
1,3,3,76,76122,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),VALLE DEL CAUCA,CAICEDONIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-11-01,2017-01-01,Hombre,ND,CHOCO,QUIBDO,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19001,M-MUJER,NO,NO ACTIVO,ND,ND,2017-03-01,2017-01-01,Mujer,ND,CAUCA,POPAYAN,COLOMBIA,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,1.300.001 - 2.600.000
1,7,7,13,13468,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),BOLIVAR,MOMPÓS,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,4,4,08,08520,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Hombre,Básica primaria (o.  o.),ATLANTICO,PALMAR DE VARELA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
2,2,2,19,19807,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),CAUCA,TIMBÍO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,3.000.001 o más,1.300.001 - 2.600.000
1,1,1,23,23555,Heterosexual,NO,ATENDIDO,Unión libre,INDÍGENA,2019-01-01,2020-01-01,Hombre,Básica Secundaria (o  o),CÓRDOBA,PLANETA RICA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,54,54001,Heterosexual,NO,ATENDIDO,Casado(a),ND,2019-01-01,2020-01-01,Hombre,Media (10o - 13o),NORTE DE SANTANDER,CÚCUTA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,19,19212,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),CAUCA,CORINTO,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,54,54874,Heterosexual,SI,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Media (10o - 13o),NORTE DE SANTANDER,VILLA DEL ROSARIO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,19,19001,Heterosexual,SI,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),CAUCA,POPAYÁN,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
2,2,2,76,76400,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,LA UNIÓN,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,3.000.001 o más,1.300.001 - 2.600.000
1,1,1,27,27361,Heterosexual,NO,ATENDIDO,Casado(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (6o - 9o),CHOCO,ISTMINA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,52,52001,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica primaria (1o. - 5o.),NARIÑO,PASTO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,2,2,19,19455,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Media (o  o),CAUCA,MIRANDA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,63,63272,ND,NO,ACTIVO,Sin Información,ND,2018-08-01,2018-01-01,Mujer,ND,QUINDIO,FILANDIA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27361,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO – NEGRO,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),CHOCO,ISTMINA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,4,4,44,44279,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),LA GUAJIRA,FONSECA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,4,4,44,44279,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),LA GUAJIRA,FONSECA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,81,81001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),ARAUCA,ARAUCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,5,5,52,52320,Heterosexual,NO,ATENDIDO,Soltero(a),INDÍGENA,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),NARIÑO,GUAITARILLA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,68,68547,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),SANTANDER,PIEDECUESTA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,70,70215,ND,NO,NO ACTIVO,Sin Información,ND,2017-02-01,2017-01-01,Mujer,ND,SUCRE,COROZAL,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,1.300.001 - 2.600.000
13,1,1,76,76001,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,VALLE,CALI,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,05,05172,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),ANTIOQUIA,CHIGORODÓ,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
